date,time,longitude,latitude,aqi,co,no,no2,so2,o3,pm2_5,pm10,nh3
2022-07-12,19:00:00,98.9853,18.7883,5,7370.0,0.18,117.9,20.74,19.13,90.21,95.39,13.81
2022-07-12,20:00:00,98.9853,18.7883,4,4539.49,3.69,62.38,9.66,3.67,46.15,50.52,4.75
2022-07-12,21:00:00,98.9853,18.7883,4,4005.43,15.65,42.16,7.63,0.04,39.34,44.01,4.5
2022-07-12,22:00:00,98.9853,18.7883,4,3898.62,28.61,29.82,8.34,0.0,42.16,47.81,6.52
2022-07-12,23:00:00,98.9853,18.7883,4,4005.43,40.68,26.73,11.68,0.0,46.46,52.87,11.78
2022-07-13,00:00:00,98.9853,18.7883,4,4112.24,47.83,28.1,15.02,0.0,46.07,52.25,17.48
2022-07-13,01:00:00,98.9853,18.7883,4,3898.62,47.39,28.45,16.45,0.0,43.42,49.07,21.28
2022-07-13,02:00:00,98.9853,18.7883,4,3578.19,44.7,28.1,17.17,0.0,43.67,49.2,24.07
2022-07-13,03:00:00,98.9853,18.7883,4,3391.27,43.36,26.73,18.36,0.0,45.87,51.4,26.85
2022-07-13,04:00:00,98.9853,18.7883,4,3124.24,41.57,25.02,19.31,0.0,47.0,52.48,28.63
2022-07-13,05:00:00,98.9853,18.7883,4,2990.72,42.47,23.99,21.22,0.0,49.8,55.62,32.17
2022-07-13,06:00:00,98.9853,18.7883,5,3070.83,46.94,23.99,23.84,0.0,53.9,60.42,37.49
2022-07-13,07:00:00,98.9853,18.7883,5,3738.4,60.8,25.36,28.13,0.02,59.42,67.0,41.04
2022-07-13,08:00:00,98.9853,18.7883,5,4699.71,76.89,29.13,30.99,0.08,58.35,66.15,35.97
2022-07-13,09:00:00,98.9853,18.7883,5,5126.95,86.72,32.9,32.42,0.22,56.54,64.0,30.4
2022-07-13,10:00:00,98.9853,18.7883,5,4165.65,68.84,33.24,30.52,0.63,50.58,57.75,22.29
2022-07-13,11:00:00,98.9853,18.7883,4,2323.15,27.27,35.3,25.51,3.17,38.51,44.92,13.81
2022-07-13,12:00:00,98.9853,18.7883,4,1976.01,11.29,43.53,21.7,10.37,34.89,40.25,10.77
2022-07-13,13:00:00,98.9853,18.7883,4,1976.01,4.53,50.04,19.07,25.03,35.82,40.08,9.12
2022-07-13,14:00:00,98.9853,18.7883,4,2563.48,3.19,54.84,16.21,37.91,41.8,45.83,7.09
2022-07-13,15:00:00,98.9853,18.7883,5,3685.0,2.15,65.8,17.17,51.5,55.04,59.7,7.98
2022-07-13,16:00:00,98.9853,18.7883,5,4859.92,1.49,82.25,21.7,75.1,71.99,77.18,11.53
2022-07-13,17:00:00,98.9853,18.7883,5,7049.56,0.8,137.09,33.38,82.25,104.7,110.52,18.24
2022-07-13,18:00:00,98.9853,18.7883,5,9933.47,0.61,208.38,47.68,65.09,145.56,152.2,25.33
2022-07-13,19:00:00,98.9853,18.7883,5,11749.27,0.1,244.02,58.17,33.62,173.77,181.05,31.16
2022-07-13,20:00:00,98.9853,18.7883,5,12283.33,0.27,254.99,63.9,11.18,186.06,193.63,35.46
2022-07-13,21:00:00,98.9853,18.7883,5,12603.76,3.52,260.47,67.71,1.77,196.95,204.76,39.52
2022-07-13,22:00:00,98.9853,18.7883,5,12710.57,7.6,268.7,69.62,0.27,211.39,219.54,42.56
2022-07-13,23:00:00,98.9853,18.7883,5,12603.76,11.18,276.92,70.57,0.07,223.88,232.49,46.61
2022-07-14,00:00:00,98.9853,18.7883,5,12176.51,12.74,279.66,66.76,0.03,223.24,231.63,49.14
2022-07-14,01:00:00,98.9853,18.7883,5,10574.34,9.83,254.99,54.84,0.08,200.15,207.73,45.6
2022-07-14,02:00:00,98.9853,18.7883,5,8758.54,7.1,211.12,42.44,0.07,180.59,187.81,40.02
2022-07-14,03:00:00,98.9853,18.7883,5,7583.62,5.98,178.22,34.81,0.08,170.52,177.86,36.98
2022-07-14,04:00:00,98.9853,18.7883,5,6462.1,5.53,148.06,29.56,0.09,159.16,166.56,35.46
2022-07-14,05:00:00,98.9853,18.7883,5,5447.39,5.92,119.27,24.56,0.07,143.99,150.8,31.92
2022-07-14,06:00:00,98.9853,18.7883,5,4859.92,8.94,98.71,22.17,0.02,132.91,139.2,29.13
2022-07-14,07:00:00,98.9853,18.7883,5,5233.76,22.13,89.11,24.08,0.5,132.99,139.4,28.37
2022-07-14,08:00:00,98.9853,18.7883,5,5874.63,36.21,82.94,23.6,1.52,124.7,130.76,21.79
2022-07-14,09:00:00,98.9853,18.7883,5,6088.26,30.4,82.94,18.36,6.79,109.81,115.4,12.41
2022-07-14,10:00:00,98.9853,18.7883,5,5447.39,7.26,79.51,15.02,52.21,98.17,103.24,8.36
2022-07-14,11:00:00,98.9853,18.7883,5,2670.29,1.08,35.3,14.9,94.41,59.56,63.46,8.04
2022-07-14,12:00:00,98.9853,18.7883,4,1976.01,0.57,24.33,12.76,90.12,42.5,45.71,6.9
2022-07-14,13:00:00,98.9853,18.7883,4,1682.28,0.41,22.28,11.8,74.39,32.73,35.38,6.33
2022-07-14,14:00:00,98.9853,18.7883,4,1575.47,0.5,23.31,12.52,65.09,29.37,31.85,6.33
2022-07-14,15:00:00,98.9853,18.7883,4,1602.17,0.39,26.05,14.42,61.51,30.04,32.57,6.65
2022-07-14,16:00:00,98.9853,18.7883,4,1668.93,0.22,28.79,15.74,55.07,30.51,33.01,6.33
2022-07-14,17:00:00,98.9853,18.7883,4,3631.59,4.41,70.6,16.45,12.87,41.9,45.19,7.6
2022-07-14,18:00:00,98.9853,18.7883,5,6622.31,28.61,122.01,25.99,0.99,63.08,67.62,15.71
2022-07-14,19:00:00,98.9853,18.7883,5,8651.73,51.86,157.65,36.72,0.13,85.78,91.43,23.56
2022-07-14,20:00:00,98.9853,18.7883,5,9933.47,66.16,178.22,45.3,0.0,101.69,107.92,30.4
2022-07-14,21:00:00,98.9853,18.7883,5,10894.78,77.78,189.19,51.98,0.0,116.25,122.82,36.48
2022-07-14,22:00:00,98.9853,18.7883,5,11535.64,88.51,197.41,56.74,0.0,132.27,139.43,41.54
2022-07-14,23:00:00,98.9853,18.7883,5,11749.27,99.24,191.93,58.65,0.0,146.0,153.92,46.61
2022-07-15,00:00:00,98.9853,18.7883,5,11642.46,106.39,180.96,56.74,0.0,153.24,161.28,49.14
2022-07-15,01:00:00,98.9853,18.7883,5,10253.91,92.98,153.54,47.21,0.0,144.43,151.59,44.58
2022-07-15,02:00:00,98.9853,18.7883,5,8544.92,72.42,127.49,37.67,0.0,133.87,139.86,39.52
2022-07-15,03:00:00,98.9853,18.7883,5,7476.81,58.11,117.9,34.33,0.0,129.08,134.26,39.52
2022-07-15,04:00:00,98.9853,18.7883,5,6515.5,42.47,113.79,31.47,0.0,124.22,128.76,38.5
2022-07-15,05:00:00,98.9853,18.7883,5,5287.17,23.25,106.93,26.7,0.0,113.47,117.61,32.17
2022-07-15,06:00:00,98.9853,18.7883,5,4699.71,15.87,102.82,25.99,0.0,109.65,113.85,31.16
2022-07-15,07:00:00,98.9853,18.7883,5,5020.14,21.68,101.45,28.13,0.07,116.62,121.75,32.42
2022-07-15,08:00:00,98.9853,18.7883,5,4432.68,23.25,84.31,27.18,0.25,112.53,118.99,20.77
2022-07-15,09:00:00,98.9853,18.7883,5,4005.43,21.46,80.2,28.85,0.73,105.69,112.39,16.21
2022-07-15,10:00:00,98.9853,18.7883,5,3631.59,14.08,82.25,31.47,2.3,100.98,108.09,15.96
2022-07-15,11:00:00,98.9853,18.7883,5,3791.81,11.06,80.2,28.61,4.47,100.16,107.85,12.92
2022-07-15,12:00:00,98.9853,18.7883,5,4646.3,11.4,87.05,26.46,6.62,104.4,112.32,12.41
2022-07-15,13:00:00,98.9853,18.7883,5,5447.39,5.81,115.16,31.95,31.47,109.46,117.27,17.23
2022-07-15,14:00:00,98.9853,18.7883,5,6408.69,1.98,122.01,41.48,180.24,142.88,150.69,21.53
2022-07-15,15:00:00,98.9853,18.7883,5,7370.0,0.52,116.53,50.54,226.02,178.02,186.07,24.83
2022-07-15,16:00:00,98.9853,18.7883,5,8224.49,0.2,126.12,58.65,183.11,195.25,203.41,27.87
2022-07-15,17:00:00,98.9853,18.7883,5,9185.79,0.1,154.91,64.85,110.15,204.64,212.79,30.15
2022-07-15,18:00:00,98.9853,18.7883,5,9613.04,0.14,180.96,64.85,52.21,199.21,207.25,29.64
2022-07-15,19:00:00,98.9853,18.7883,5,8865.36,0.45,169.99,55.31,16.27,170.37,177.95,26.09
2022-07-15,20:00:00,98.9853,18.7883,5,8224.49,6.37,153.54,44.35,0.63,142.26,149.48,23.81
2022-07-15,21:00:00,98.9853,18.7883,5,8865.36,13.63,175.48,46.73,0.01,146.28,153.98,29.89
2022-07-15,22:00:00,98.9853,18.7883,5,9826.66,19.0,202.89,51.98,0.0,165.47,173.98,36.48
2022-07-15,23:00:00,98.9853,18.7883,5,10681.15,24.36,227.57,56.74,0.0,187.56,196.88,43.57
2022-07-16,00:00:00,98.9853,18.7883,5,11215.21,27.27,246.76,58.65,0.0,204.01,213.8,49.14
2022-07-16,01:00:00,98.9853,18.7883,5,10681.15,21.46,244.02,54.84,0.0,202.57,212.01,50.16
2022-07-16,02:00:00,98.9853,18.7883,5,9078.98,12.52,213.86,45.78,0.0,184.66,193.17,44.08
2022-07-16,03:00:00,98.9853,18.7883,5,8117.68,10.17,194.67,41.01,0.0,173.04,181.08,41.54
2022-07-16,04:00:00,98.9853,18.7883,5,7263.18,9.05,175.48,36.24,0.02,162.17,169.74,40.02
2022-07-16,05:00:00,98.9853,18.7883,5,6515.5,8.38,152.17,31.47,0.03,152.69,160.03,38.0
2022-07-16,06:00:00,98.9853,18.7883,5,5874.63,10.51,115.16,23.6,0.01,145.26,152.72,31.16
2022-07-16,07:00:00,98.9853,18.7883,5,5874.63,21.9,76.77,16.45,0.33,140.22,147.91,19.25
2022-07-16,08:00:00,98.9853,18.7883,5,4005.43,9.28,66.49,15.14,14.31,88.48,93.78,11.91
2022-07-16,09:00:00,98.9853,18.7883,5,2723.69,4.19,45.24,13.47,65.09,56.7,61.55,8.99
2022-07-16,10:00:00,98.9853,18.7883,5,2162.93,1.63,25.7,13.11,153.06,51.51,56.24,8.61
2022-07-16,11:00:00,98.9853,18.7883,4,1321.79,0.57,8.23,9.42,164.51,36.29,40.09,6.46
2022-07-16,12:00:00,98.9853,18.7883,3,867.84,0.43,4.84,6.91,134.47,22.76,25.63,4.88
2022-07-16,13:00:00,98.9853,18.7883,3,687.6,0.43,4.16,5.6,120.16,15.88,18.14,4.12
2022-07-16,14:00:00,98.9853,18.7883,2,754.36,0.63,6.6,6.26,118.73,14.98,17.02,4.69
2022-07-16,15:00:00,98.9853,18.7883,2,921.25,0.73,10.62,7.03,107.29,13.95,15.81,5.19
2022-07-16,16:00:00,98.9853,18.7883,1,961.3,0.57,14.39,6.02,66.52,8.9,10.26,4.5
2022-07-16,17:00:00,98.9853,18.7883,1,1588.82,1.77,29.82,5.78,18.42,7.75,8.99,4.69
2022-07-16,18:00:00,98.9853,18.7883,2,2616.88,17.43,32.22,6.85,1.02,10.78,12.33,5.26
2022-07-16,19:00:00,98.9853,18.7883,2,3070.83,34.42,22.96,7.33,0.04,13.96,16.02,5.32
2022-07-16,20:00:00,98.9853,18.7883,2,2883.91,38.89,17.48,6.79,0.0,15.64,17.97,4.81
2022-07-16,21:00:00,98.9853,18.7883,2,2323.15,33.53,13.54,5.36,0.0,15.1,17.37,3.32
2022-07-16,22:00:00,98.9853,18.7883,2,1588.82,21.01,12.0,4.29,0.01,12.32,14.39,2.5
2022-07-16,23:00:00,98.9853,18.7883,2,1401.9,18.1,11.65,5.25,0.01,11.87,14.0,5.38
2022-07-17,00:00:00,98.9853,18.7883,2,1762.39,27.05,12.17,8.11,0.0,15.25,17.78,11.27
2022-07-17,01:00:00,98.9853,18.7883,2,2002.72,33.53,13.19,10.61,0.0,19.25,22.16,16.97
2022-07-17,02:00:00,98.9853,18.7883,3,1976.01,33.53,13.37,12.28,0.0,23.03,26.61,21.79
2022-07-17,03:00:00,98.9853,18.7883,4,1869.2,31.74,13.02,13.23,0.0,25.76,29.95,25.59
2022-07-17,04:00:00,98.9853,18.7883,4,1789.09,30.85,13.19,13.95,0.0,27.89,32.49,28.37
2022-07-17,05:00:00,98.9853,18.7883,4,1588.82,27.27,12.51,11.56,0.0,27.61,32.21,23.31
2022-07-17,06:00:00,98.9853,18.7883,4,1522.06,25.7,10.62,8.7,0.0,27.17,31.82,15.45
2022-07-17,07:00:00,98.9853,18.7883,4,1815.8,30.85,9.77,7.87,0.3,28.1,32.99,10.13
2022-07-17,08:00:00,98.9853,18.7883,3,1588.82,19.22,20.73,10.61,7.87,24.21,28.93,8.36
2022-07-17,09:00:00,98.9853,18.7883,4,1682.28,8.27,34.27,13.83,50.07,29.47,34.83,9.12
2022-07-17,10:00:00,98.9853,18.7883,4,1562.12,2.1,25.36,16.45,141.62,42.12,48.36,10.77
2022-07-17,11:00:00,98.9853,18.7883,4,1081.47,0.7,9.85,12.28,138.76,34.46,39.89,8.04
2022-07-17,12:00:00,98.9853,18.7883,4,1041.41,0.66,9.68,10.85,123.02,30.92,35.76,7.22
2022-07-17,13:00:00,98.9853,18.7883,4,1174.93,0.68,12.34,11.21,121.59,30.77,35.14,7.41
2022-07-17,14:00:00,98.9853,18.7883,3,1188.28,0.7,14.39,10.97,101.57,24.56,28.18,7.35
2022-07-17,15:00:00,98.9853,18.7883,2,1054.76,0.66,15.08,9.78,72.96,15.4,18.26,6.71
2022-07-17,16:00:00,98.9853,18.7883,1,921.25,0.42,15.59,8.11,46.49,8.96,11.11,5.76
2022-07-17,17:00:00,98.9853,18.7883,1,1108.17,0.47,21.93,7.39,22.89,7.04,9.02,5.76
2022-07-17,18:00:00,98.9853,18.7883,1,1468.66,2.32,28.1,7.03,6.35,7.63,9.99,5.83
2022-07-17,19:00:00,98.9853,18.7883,1,1428.6,4.92,23.99,5.72,1.15,7.52,10.26,4.75
2022-07-17,20:00:00,98.9853,18.7883,2,1708.98,15.42,17.82,5.42,0.06,10.24,13.27,3.89
2022-07-17,21:00:00,98.9853,18.7883,2,2136.23,28.61,12.68,5.6,0.0,15.24,18.71,3.99
2022-07-17,22:00:00,98.9853,18.7883,3,2483.37,40.23,9.51,6.08,0.0,20.87,25.06,5.13
2022-07-17,23:00:00,98.9853,18.7883,4,2883.91,51.41,9.6,8.46,0.0,26.49,31.38,9.75
2022-07-18,00:00:00,98.9853,18.7883,4,3097.53,57.22,12.0,11.32,0.0,29.22,34.52,16.09
2022-07-18,01:00:00,98.9853,18.7883,4,3044.13,56.33,14.05,13.35,0.0,30.32,35.97,21.28
2022-07-18,02:00:00,98.9853,18.7883,4,2750.4,50.51,14.39,14.66,0.0,30.39,36.79,25.08
2022-07-18,03:00:00,98.9853,18.7883,4,2403.26,44.26,13.88,15.26,0.0,30.0,36.93,27.87
2022-07-18,04:00:00,98.9853,18.7883,4,2056.12,38.0,13.19,15.5,0.0,28.79,35.72,29.89
2022-07-18,05:00:00,98.9853,18.7883,4,1842.5,34.42,12.68,16.21,0.0,28.4,35.21,31.66
2022-07-18,06:00:00,98.9853,18.7883,4,1922.61,36.21,12.68,18.12,0.0,30.01,37.0,34.96
2022-07-18,07:00:00,98.9853,18.7883,4,2803.8,53.64,14.39,23.6,0.06,36.74,44.43,40.53
2022-07-18,08:00:00,98.9853,18.7883,4,4966.74,93.88,20.73,32.42,0.19,48.6,57.33,46.61
2022-07-18,09:00:00,98.9853,18.7883,5,7370.0,143.05,29.47,39.58,0.3,62.51,72.18,48.64
2022-07-18,10:00:00,98.9853,18.7883,5,8224.49,160.93,32.22,31.95,0.4,69.37,79.62,33.94
2022-07-18,11:00:00,98.9853,18.7883,2,1735.69,23.02,24.33,17.88,1.48,19.7,26.23,12.67
2022-07-18,12:00:00,98.9853,18.7883,2,1735.69,19.45,24.68,16.69,0.8,18.04,23.81,10.64
2022-07-18,13:00:00,98.9853,18.7883,2,2002.72,23.47,25.7,17.88,0.4,19.05,24.17,10.77
2022-07-18,14:00:00,98.9853,18.7883,2,2109.53,25.03,24.33,18.12,0.31,18.54,23.38,11.4
2022-07-18,15:00:00,98.9853,18.7883,2,1789.09,18.1,22.96,16.69,0.73,15.43,20.04,11.15
2022-07-18,16:00:00,98.9853,18.7883,2,1255.04,6.15,22.62,13.23,5.45,10.35,14.31,9.25
2022-07-18,17:00:00,98.9853,18.7883,1,1321.79,3.63,25.02,10.01,8.4,8.31,11.86,7.41
2022-07-18,18:00:00,98.9853,18.7883,1,1895.9,10.39,28.1,8.94,1.5,9.67,13.74,6.71
2022-07-18,19:00:00,98.9853,18.7883,1,1869.2,14.75,22.62,7.33,0.15,9.55,14.09,5.45
2022-07-18,20:00:00,98.9853,18.7883,2,1976.01,21.46,18.34,6.85,0.01,11.43,16.26,4.88
2022-07-18,21:00:00,98.9853,18.7883,2,2082.82,27.94,14.39,6.56,0.0,14.32,19.33,4.62
2022-07-18,22:00:00,98.9853,18.7883,2,1949.31,28.16,12.0,6.26,0.0,15.74,20.92,4.81
2022-07-18,23:00:00,98.9853,18.7883,2,1949.31,29.5,11.48,6.68,0.0,16.66,21.84,6.46
2022-07-19,00:00:00,98.9853,18.7883,2,2002.72,32.19,12.0,7.75,0.0,17.03,22.09,9.63
2022-07-19,01:00:00,98.9853,18.7883,2,1895.9,31.29,12.85,9.06,0.0,17.28,22.29,13.68
2022-07-19,02:00:00,98.9853,18.7883,2,1655.58,27.27,13.02,10.37,0.0,17.51,22.63,17.73
2022-07-19,03:00:00,98.9853,18.7883,2,1495.36,25.7,12.17,11.92,0.0,18.88,24.29,22.04
2022-07-19,04:00:00,98.9853,18.7883,3,1468.66,26.38,12.17,14.19,0.0,21.85,27.62,27.11
2022-07-19,05:00:00,98.9853,18.7883,4,1575.47,29.5,13.37,17.17,0.0,25.96,32.19,32.93
2022-07-19,06:00:00,98.9853,18.7883,4,1869.2,36.66,14.57,20.74,0.0,31.23,37.99,39.01
2022-07-19,07:00:00,98.9853,18.7883,4,2883.91,56.77,16.11,26.94,0.07,39.86,47.66,45.6
2022-07-19,08:00:00,98.9853,18.7883,5,5233.76,101.03,22.62,36.24,0.18,53.53,62.15,50.66
2022-07-19,09:00:00,98.9853,18.7883,5,7904.05,151.99,32.56,44.35,0.3,68.45,77.53,52.69
2022-07-19,10:00:00,98.9853,18.7883,5,8438.11,164.51,34.96,36.24,0.37,72.25,81.21,35.46
2022-07-19,11:00:00,98.9853,18.7883,4,3150.94,51.41,28.1,21.93,1.4,31.04,37.79,14.82
2022-07-19,12:00:00,98.9853,18.7883,4,3391.27,41.57,46.61,27.42,4.56,31.98,38.91,18.75
2022-07-19,13:00:00,98.9853,18.7883,4,4112.24,19.0,91.85,34.33,43.99,40.07,47.01,23.56
2022-07-19,14:00:00,98.9853,18.7883,5,4592.9,2.04,87.05,38.62,217.44,62.08,69.14,25.59
2022-07-19,15:00:00,98.9853,18.7883,5,4219.06,0.54,61.01,37.19,208.85,60.2,67.02,24.83
2022-07-19,16:00:00,98.9853,18.7883,4,3097.53,0.29,46.61,28.85,114.44,37.81,43.71,19.0
2022-07-19,17:00:00,98.9853,18.7883,4,3124.24,0.94,55.52,18.84,32.19,27.26,32.57,11.78
2022-07-19,18:00:00,98.9853,18.7883,4,4646.3,15.42,68.55,15.97,2.3,31.38,37.04,10.26
2022-07-19,19:00:00,98.9853,18.7883,4,5126.95,41.57,49.35,15.5,0.08,32.76,38.88,11.02
2022-07-19,20:00:00,98.9853,18.7883,4,5447.39,63.48,39.41,19.55,0.0,36.39,42.86,16.21
2022-07-19,21:00:00,98.9853,18.7883,4,5607.6,75.1,37.01,24.32,0.0,41.61,48.54,22.29
2022-07-19,22:00:00,98.9853,18.7883,4,5233.76,76.0,31.87,25.75,0.0,44.25,51.82,25.59
2022-07-19,23:00:00,98.9853,18.7883,4,4966.74,76.0,28.1,26.46,0.0,45.41,53.8,28.63
2022-07-20,00:00:00,98.9853,18.7883,4,4913.33,79.57,27.76,26.94,0.0,47.7,56.32,31.92
2022-07-20,01:00:00,98.9853,18.7883,4,4219.06,69.74,25.36,21.93,0.0,44.22,51.91,28.12
2022-07-20,02:00:00,98.9853,18.7883,4,3097.53,50.96,17.31,10.61,0.0,36.38,42.72,12.03
2022-07-20,03:00:00,98.9853,18.7883,4,2563.48,44.7,13.54,8.7,0.0,34.6,40.77,12.16
2022-07-20,04:00:00,98.9853,18.7883,4,2296.45,42.02,13.37,10.25,0.0,34.63,40.86,16.72
2022-07-20,05:00:00,98.9853,18.7883,4,2189.64,40.68,15.08,12.64,0.0,35.71,41.99,22.29
2022-07-20,06:00:00,98.9853,18.7883,4,2349.85,44.7,16.45,15.97,0.0,38.92,45.44,28.12
2022-07-20,07:00:00,98.9853,18.7883,4,3177.64,62.58,17.48,20.74,0.05,46.1,53.38,32.42
2022-07-22,08:00:00,98.9853,18.7883,5,3791.81,42.47,34.62,18.6,0.27,52.26,55.78,10.89
2022-07-22,09:00:00,98.9853,18.7883,4,4325.87,53.2,35.3,17.64,0.65,44.99,48.34,8.61
2022-07-22,10:00:00,98.9853,18.7883,4,3391.27,32.19,39.07,15.26,2.26,33.19,36.04,6.4
2022-07-22,11:00:00,98.9853,18.7883,2,1588.82,2.99,31.87,14.42,17.17,17.82,19.71,4.31
2022-07-22,12:00:00,98.9853,18.7883,2,1174.93,0.83,23.99,17.64,27.89,15.97,17.53,3.13
2022-07-22,13:00:00,98.9853,18.7883,2,1001.36,0.66,21.25,20.03,30.76,16.03,17.33,2.34
2022-07-22,14:00:00,98.9853,18.7883,2,988.01,0.56,20.39,17.4,29.33,15.46,16.77,2.53
2022-07-22,15:00:00,98.9853,18.7883,2,1134.87,0.71,22.96,14.42,26.82,15.89,17.49,3.67
2022-07-22,16:00:00,98.9853,18.7883,2,1361.85,0.96,27.42,13.71,27.18,17.38,19.25,4.88
2022-07-22,17:00:00,98.9853,18.7883,3,1922.61,0.64,40.44,15.26,17.17,22.14,24.47,6.14
2022-07-22,18:00:00,98.9853,18.7883,4,2563.48,3.63,47.98,15.5,3.17,26.75,29.55,6.02
2022-07-22,19:00:00,98.9853,18.7883,4,2643.59,7.26,40.44,12.76,0.36,26.6,29.54,4.94
2022-07-22,20:00:00,98.9853,18.7883,3,2510.07,10.84,31.19,9.18,0.09,24.5,27.24,4.12
2022-07-22,21:00:00,98.9853,18.7883,3,2483.37,15.65,25.36,7.75,0.02,24.55,27.32,4.37
2022-07-22,22:00:00,98.9853,18.7883,4,2536.77,20.56,21.93,7.99,0.0,26.35,29.35,5.57
2022-07-22,23:00:00,98.9853,18.7883,4,2777.1,28.16,21.76,10.01,0.0,29.17,32.4,8.74
2022-07-23,00:00:00,98.9853,18.7883,4,3070.83,36.21,23.99,12.76,0.0,31.5,34.76,13.17
2022-07-23,01:00:00,98.9853,18.7883,4,3044.13,36.66,26.39,13.59,0.0,32.05,35.11,16.47
2022-07-23,02:00:00,98.9853,18.7883,4,2990.72,35.76,28.79,14.78,0.0,34.47,37.56,20.27
2022-07-23,03:00:00,98.9853,18.7883,4,3070.83,38.0,30.85,16.93,0.0,39.16,42.42,25.08
2022-07-23,04:00:00,98.9853,18.7883,4,3150.94,41.13,31.87,19.07,0.0,43.76,47.13,29.64
2022-07-23,05:00:00,98.9853,18.7883,4,3204.35,43.36,32.22,20.27,0.0,46.9,50.25,33.44
2022-07-23,06:00:00,98.9853,18.7883,5,3471.37,49.17,33.24,22.65,0.0,51.37,54.83,37.49
2022-07-23,07:00:00,98.9853,18.7883,5,4272.46,66.16,35.64,27.42,0.01,60.32,64.34,42.05
2022-07-23,08:00:00,98.9853,18.7883,5,6034.85,99.24,40.44,33.86,0.22,70.46,75.11,45.6
2022-07-23,09:00:00,98.9853,18.7883,5,8117.68,132.32,52.09,40.53,0.55,80.59,85.59,49.14
2022-07-23,10:00:00,98.9853,18.7883,5,9185.79,135.9,78.83,43.87,1.56,86.65,91.77,49.14
2022-07-23,11:00:00,98.9853,18.7883,5,7583.62,68.84,122.01,38.15,10.1,77.27,82.05,39.01
2022-07-23,12:00:00,98.9853,18.7883,5,6408.69,8.27,143.95,34.33,145.91,90.03,94.34,30.91
2022-07-23,13:00:00,98.9853,18.7883,5,5928.04,1.26,78.14,31.95,366.21,120.41,124.25,25.08
2022-07-23,14:00:00,98.9853,18.7883,5,5821.23,0.65,43.18,31.95,429.15,138.88,142.72,23.81
2022-07-23,15:00:00,98.9853,18.7883,5,5287.17,0.42,32.9,30.28,377.66,134.51,138.3,21.79
2022-07-23,16:00:00,98.9853,18.7883,5,3738.4,0.35,27.08,21.22,243.19,84.45,87.45,15.71
2022-07-23,17:00:00,98.9853,18.7883,4,2590.18,0.18,27.42,13.47,124.45,39.79,41.95,8.99
2022-07-23,18:00:00,98.9853,18.7883,4,3124.24,0.13,43.53,11.56,62.23,38.39,40.66,6.27
2022-07-23,19:00:00,98.9853,18.7883,4,3177.64,0.03,48.67,9.89,25.75,37.37,39.94,4.43
2022-07-23,20:00:00,98.9853,18.7883,4,2830.51,0.76,44.55,7.63,6.71,32.16,34.81,3.58
2022-07-23,21:00:00,98.9853,18.7883,4,2429.96,3.19,34.96,6.2,0.98,27.81,30.52,3.77
2022-07-23,22:00:00,98.9853,18.7883,3,2056.12,6.03,25.7,5.66,0.25,24.84,27.67,4.5
2022-07-23,23:00:00,98.9853,18.7883,3,1842.5,9.72,19.88,5.66,0.06,22.21,25.09,5.38
2022-07-24,00:00:00,98.9853,18.7883,3,1842.5,13.52,17.65,5.72,0.01,21.27,24.1,6.14
2022-07-24,01:00:00,98.9853,18.7883,3,1789.09,13.3,17.82,5.36,0.03,20.96,23.53,6.52
2022-07-24,02:00:00,98.9853,18.7883,3,1735.69,11.18,17.99,5.01,0.02,22.28,24.93,6.46
2022-07-24,03:00:00,98.9853,18.7883,4,1762.39,10.28,16.28,4.41,0.01,25.59,28.39,5.32
2022-07-24,04:00:00,98.9853,18.7883,4,1789.09,9.05,14.22,3.81,0.01,29.04,31.83,4.18
2022-07-24,05:00:00,98.9853,18.7883,4,1789.09,6.54,13.54,3.46,0.02,31.28,33.96,3.55
2022-07-24,06:00:00,98.9853,18.7883,4,1789.09,5.09,13.54,3.58,0.05,32.93,35.73,3.64
2022-07-24,07:00:00,98.9853,18.7883,4,2029.42,8.16,15.42,4.65,0.18,35.48,38.71,4.18
2022-07-24,08:00:00,98.9853,18.7883,4,2616.88,14.53,22.96,6.44,2.44,39.17,42.66,4.56
2022-07-24,09:00:00,98.9853,18.7883,4,3124.24,9.39,39.41,8.11,26.11,45.03,48.73,4.75
2022-07-24,10:00:00,98.9853,18.7883,5,3204.35,2.77,36.33,10.49,124.45,59.14,63.22,5.95
2022-07-24,11:00:00,98.9853,18.7883,4,1602.17,0.72,11.48,10.85,144.48,42.75,45.49,6.33
2022-07-24,12:00:00,98.9853,18.7883,4,1161.58,0.4,6.94,8.34,127.32,34.62,36.81,4.75
2022-07-24,13:00:00,98.9853,18.7883,4,961.3,0.3,5.91,6.14,114.44,27.42,29.24,3.61
2022-07-24,14:00:00,98.9853,18.7883,2,841.14,0.36,5.83,5.01,100.14,19.8,21.34,3.04
2022-07-24,15:00:00,98.9853,18.7883,2,867.84,0.51,7.2,5.54,100.14,18.58,20.19,3.48
2022-07-24,16:00:00,98.9853,18.7883,2,934.6,0.63,8.91,6.14,105.86,19.03,20.69,3.99
2022-07-24,17:00:00,98.9853,18.7883,4,1735.69,1.7,24.33,7.33,103.0,27.55,29.62,4.88
2022-07-24,18:00:00,98.9853,18.7883,4,3097.53,2.35,47.98,9.18,87.98,40.83,43.65,5.89
